<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
@Si;1;20251202;124800;77737;77747;77719;77728;470;0
@Si;1;20251202;124900;77726;77735;77713;77713;992;0
@Si;1;20251202;125000;77713;77730;77712;77729;392;0
@Si;1;20251202;125100;77728;77730;77722;77726;1076;0
@Si;1;20251202;125200;77726;77730;77723;77724;485;0
@Si;1;20251202;125300;77724;77730;77722;77730;596;0
@Si;1;20251202;125400;77729;77730;77716;77716;473;0
@Si;1;20251202;125500;77717;77717;77715;77716;331;0
@Si;1;20251202;125600;77715;77717;77715;77716;410;0
@Si;1;20251202;125700;77716;77716;77715;77716;39;0
@Si;1;20251202;125800;77716;77716;77715;77715;267;0
@Si;1;20251202;125900;77715;77716;77710;77714;360;0
@Si;1;20251202;130000;77714;77716;77709;77709;122;0
@Si;1;20251202;130100;77708;77715;77700;77711;2225;0
@Si;1;20251202;130200;77714;77715;77711;77712;145;0
@Si;1;20251202;130300;77710;77712;77710;77710;450;0
@Si;1;20251202;130400;77710;77716;77710;77715;232;0
@Si;1;20251202;130500;77714;77716;77710;77710;305;0
@Si;1;20251202;130600;77713;77715;77710;77715;162;0
@Si;1;20251202;130700;77716;77716;77710;77713;237;0
@Si;1;20251202;130800;77711;77711;77710;77710;681;0
@Si;1;20251202;130900;77710;77720;77710;77720;290;0
@Si;1;20251202;131000;77722;77730;77712;77729;408;0
@Si;1;20251202;131100;77729;77734;77722;77723;381;0
@Si;1;20251202;131200;77723;77735;77722;77727;492;0
@Si;1;20251202;131300;77723;77732;77723;77728;317;0
@Si;1;20251202;131400;77728;77728;77720;77721;356;0
@Si;1;20251202;131500;77721;77722;77713;77716;562;0
@Si;1;20251202;131600;77716;77727;77716;77727;212;0
@Si;1;20251202;131700;77728;77734;77727;77729;670;0
@Si;1;20251202;131800;77726;77740;77726;77738;400;0
@Si;1;20251202;131900;77738;77740;77716;77733;712;0
@Si;1;20251202;132000;77729;77736;77724;77735;213;0
@Si;1;20251202;132100;77735;77740;77733;77733;260;0
@Si;1;20251202;132200;77735;77739;77735;77737;363;0
@Si;1;20251202;132300;77737;77744;77737;77743;553;0
@Si;1;20251202;132400;77743;77747;77743;77746;191;0
@Si;1;20251202;132500;77747;77749;77746;77748;533;0
@Si;1;20251202;132600;77747;77749;77738;77738;431;0
@Si;1;20251202;132700;77739;77748;77734;77734;368;0
@Si;1;20251202;132800;77734;77735;77727;77732;280;0
@Si;1;20251202;132900;77734;77740;77732;77736;237;0
@Si;1;20251202;133000;77736;77738;77734;77737;59;0
@Si;1;20251202;133100;77737;77745;77735;77735;312;0
@Si;1;20251202;133200;77734;77746;77733;77745;309;0
@Si;1;20251202;133300;77742;77750;77738;77739;1093;0
@Si;1;20251202;133400;77743;77750;77738;77745;353;0
@Si;1;20251202;133500;77744;77749;77737;77737;402;0
@Si;1;20251202;133600;77738;77747;77738;77741;260;0
@Si;1;20251202;133700;77740;77743;77732;77736;269;0
@Si;1;20251202;133800;77737;77747;77731;77742;271;0
@Si;1;20251202;133900;77737;77745;77737;77739;194;0
@Si;1;20251202;134000;77741;77752;77740;77745;1215;0
@Si;1;20251202;134100;77744;77754;77744;77749;291;0
@Si;1;20251202;134200;77750;77763;77750;77754;1701;0
@Si;1;20251202;134300;77760;77770;77756;77760;912;0
@Si;1;20251202;134400;77759;77762;77753;77753;314;0
@Si;1;20251202;134500;77754;77762;77733;77733;612;0
@Si;1;20251202;134600;77734;77749;77734;77740;240;0
@Si;1;20251202;134700;77739;77744;77735;77735;99;0
@Si;1;20251202;134800;77736;77750;77736;77741;232;0
@Si;1;20251202;134900;77742;77749;77736;77736;425;0
@Si;1;20251202;135000;77739;77739;77730;77731;178;0
@Si;1;20251202;135100;77732;77736;77726;77732;384;0
@Si;1;20251202;135200;77733;77741;77730;77731;245;0
@Si;1;20251202;135300;77732;77733;77723;77731;237;0
@Si;1;20251202;135400;77731;77734;77722;77725;332;0
@Si;1;20251202;135500;77725;77725;77720;77722;189;0
@Si;1;20251202;135600;77725;77730;77723;77730;152;0
@Si;1;20251202;135700;77730;77744;77730;77736;1214;0
@Si;1;20251202;135800;77736;77736;77730;77735;744;0
@Si;1;20251202;135900;77735;77738;77725;77731;1224;0
@Si;1;20251202;140500;77731;77739;77712;77718;996;0
@Si;1;20251202;140600;77717;77719;77709;77709;279;0
@Si;1;20251202;140700;77709;77717;77701;77715;939;0
@Si;1;20251202;140800;77716;77716;77700;77700;6647;0
@Si;1;20251202;140900;77700;77701;77661;77674;5252;0
@Si;1;20251202;141000;77675;77675;77609;77628;3158;0
@Si;1;20251202;141100;77623;77623;77548;77572;4248;0
@Si;1;20251202;141200;77568;77568;77441;77497;13093;0
@Si;1;20251202;141300;77499;77505;77424;77504;4665;0
@Si;1;20251202;141400;77504;77507;77464;77464;3032;0
@Si;1;20251202;141500;77469;77469;77406;77447;4842;0
@Si;1;20251202;141600;77447;77447;77392;77427;3119;0
@Si;1;20251202;141700;77427;77452;77411;77452;2625;0
@Si;1;20251202;141800;77451;77455;77439;77455;1478;0
@Si;1;20251202;141900;77455;77456;77425;77428;1837;0
@Si;1;20251202;142000;77429;77476;77397;77458;4223;0
@Si;1;20251202;142100;77459;77500;77443;77484;1936;0
@Si;1;20251202;142200;77483;77490;77477;77488;638;0
@Si;1;20251202;142300;77487;77489;77470;77486;905;0
@Si;1;20251202;142400;77484;77484;77472;77478;433;0
@Si;1;20251202;142500;77475;77478;77460;77460;385;0
@Si;1;20251202;142600;77464;77469;77443;77469;917;0
@Si;1;20251202;142700;77471;77487;77466;77478;568;0
@Si;1;20251202;142800;77479;77488;77478;77484;404;0
@Si;1;20251202;142900;77483;77483;77444;77449;1873;0
@Si;1;20251202;143000;77450;77450;77433;77436;1332;0
@Si;1;20251202;143100;77436;77450;77436;77448;1155;0
@Si;1;20251202;143200;77447;77450;77387;77396;6026;0
@Si;1;20251202;143300;77396;77400;77385;77397;3157;0
@Si;1;20251202;143400;77392;77400;77390;77390;751;0
@Si;1;20251202;143500;77390;77390;77377;77387;2254;0
@Si;1;20251202;143600;77386;77390;77378;77390;2126;0
@Si;1;20251202;143700;77389;77390;77370;77373;2190;0
@Si;1;20251202;143800;77377;77382;77368;77372;3490;0
@Si;1;20251202;143900;77372;77373;77360;77366;1838;0
@Si;1;20251202;144000;77364;77437;77362;77437;4227;0
@Si;1;20251202;144100;77437;77448;77420;77438;1963;0
@Si;1;20251202;144200;77435;77449;77430;77447;1560;0
@Si;1;20251202;144300;77445;77448;77411;77434;1087;0
@Si;1;20251202;144400;77432;77449;77423;77445;505;0
@Si;1;20251202;144500;77446;77450;77426;77434;1467;0
@Si;1;20251202;144600;77434;77439;77412;77428;731;0
@Si;1;20251202;144700;77428;77473;77426;77473;1615;0
@Si;1;20251202;144800;77470;77470;77424;77432;1283;0
@Si;1;20251202;144900;77432;77454;77426;77435;1239;0
@Si;1;20251202;145000;77440;77450;77428;77437;1393;0
@Si;1;20251202;145100;77436;77436;77390;77419;2801;0
@Si;1;20251202;145200;77421;77425;77400;77411;2463;0
@Si;1;20251202;145300;77412;77412;77398;77400;2186;0
@Si;1;20251202;145400;77400;77443;77398;77443;4504;0
@Si;1;20251202;145500;77443;77447;77411;77419;6716;0
@Si;1;20251202;145600;77421;77455;77404;77450;2824;0
@Si;1;20251202;145700;77450;77457;77420;77426;3147;0
@Si;1;20251202;145800;77432;77433;77398;77400;9241;0
@Si;1;20251202;145900;77400;77421;77395;77395;11723;0
@Si;1;20251202;150000;77394;77409;77357;77408;3244;0
@Si;1;20251202;150100;77409;77433;77393;77400;9117;0
@Si;1;20251202;150200;77399;77400;77390;77399;846;0
@Si;1;20251202;150300;77399;77400;77397;77400;466;0
@Si;1;20251202;150400;77400;77400;77387;77396;1447;0
@Si;1;20251202;150500;77394;77400;77394;77400;842;0
@Si;1;20251202;150600;77399;77400;77385;77395;942;0
@Si;1;20251202;150700;77395;77398;77391;77397;369;0
@Si;1;20251202;150800;77397;77397;77378;77394;1317;0
@Si;1;20251202;150900;77395;77466;77394;77462;2889;0
@Si;1;20251202;151000;77461;77485;77433;77482;8808;0
@Si;1;20251202;151100;77482;77500;77455;77455;4228;0
@Si;1;20251202;151200;77455;77484;77448;77470;2815;0
@Si;1;20251202;151300;77469;77487;77465;77480;1022;0
@Si;1;20251202;151400;77480;77488;77476;77486;693;0
@Si;1;20251202;151500;77487;77498;77485;77490;1055;0
@Si;1;20251202;151600;77490;77499;77478;77499;1179;0
@Si;1;20251202;151700;77499;77550;77498;77526;4009;0
@Si;1;20251202;151800;77525;77554;77525;77554;1025;0
@Si;1;20251202;151900;77551;77555;77544;77550;974;0
@Si;1;20251202;152000;77550;77558;77535;77540;976;0
@Si;1;20251202;152100;77539;77540;77513;77514;947;0
@Si;1;20251202;152200;77515;77534;77514;77531;1057;0
@Si;1;20251202;152300;77534;77534;77514;77518;784;0
@Si;1;20251202;152400;77518;77536;77512;77532;593;0
@Si;1;20251202;152500;77532;77540;77524;77529;1281;0
@Si;1;20251202;152600;77528;77540;77524;77538;446;0
@Si;1;20251202;152700;77539;77594;77539;77594;1819;0
@Si;1;20251202;152800;77591;77603;77574;77582;1692;0
@Si;1;20251202;152900;77580;77591;77572;77589;978;0
@Si;1;20251202;153000;77586;77599;77554;77554;942;0
@Si;1;20251202;153100;77555;77578;77554;77569;643;0
@Si;1;20251202;153200;77570;77601;77569;77585;1617;0
@Si;1;20251202;153300;77585;77587;77519;77580;1644;0
@Si;1;20251202;153400;77578;77589;77574;77583;1241;0
@Si;1;20251202;153500;77582;77583;77560;77564;787;0
@Si;1;20251202;153600;77564;77564;77525;77537;1254;0
@Si;1;20251202;153700;77537;77538;77504;77517;1002;0
@Si;1;20251202;153800;77518;77518;77490;77497;639;0
@Si;1;20251202;153900;77495;77510;77489;77500;938;0
@Si;1;20251202;154000;77499;77505;77480;77500;537;0
@Si;1;20251202;154100;77499;77502;77490;77502;372;0
@Si;1;20251202;154200;77502;77502;77451;77478;1533;0
@Si;1;20251202;154300;77475;77478;77431;77438;1536;0
@Si;1;20251202;154400;77437;77451;77412;77451;1219;0
@Si;1;20251202;154500;77446;77465;77437;77459;869;0
@Si;1;20251202;154600;77459;77463;77447;77461;496;0
@Si;1;20251202;154700;77455;77484;77452;77482;795;0
@Si;1;20251202;154800;77483;77485;77465;77484;526;0
@Si;1;20251202;154900;77484;77493;77472;77479;507;0
@Si;1;20251202;155000;77483;77487;77471;77485;562;0
@Si;1;20251202;155100;77485;77521;77483;77519;1950;0
@Si;1;20251202;155200;77518;77518;77506;77506;416;0
@Si;1;20251202;155300;77508;77513;77501;77506;389;0
@Si;1;20251202;155400;77509;77510;77464;77469;1429;0
@Si;1;20251202;155500;77468;77469;77436;77465;2111;0
@Si;1;20251202;155600;77460;77465;77450;77454;763;0
@Si;1;20251202;155700;77454;77462;77450;77460;361;0
@Si;1;20251202;155800;77460;77464;77446;77453;524;0
@Si;1;20251202;155900;77452;77465;77440;77448;541;0
@Si;1;20251202;160000;77442;77446;77400;77400;4323;0
@Si;1;20251202;160100;77405;77419;77395;77415;1416;0
@Si;1;20251202;160200;77415;77433;77405;77433;490;0
@Si;1;20251202;160300;77432;77446;77413;77442;701;0
@Si;1;20251202;160400;77441;77450;77431;77436;1970;0
@Si;1;20251202;160500;77436;77446;77433;77442;338;0
@Si;1;20251202;160600;77442;77450;77439;77449;342;0
@Si;1;20251202;160700;77448;77459;77445;77455;533;0
@Si;1;20251202;160800;77455;77456;77432;77450;887;0
@Si;1;20251202;160900;77448;77459;77430;77457;554;0
@Si;1;20251202;161000;77457;77465;77453;77464;1030;0
@Si;1;20251202;161100;77464;77467;77430;77437;680;0
@Si;1;20251202;161200;77437;77437;77382;77386;1188;0
@Si;1;20251202;161300;77394;77437;77384;77430;731;0
@Si;1;20251202;161400;77435;77436;77411;77420;593;0
@Si;1;20251202;161500;77421;77425;77408;77420;622;0
@Si;1;20251202;161600;77420;77445;77413;77445;603;0
@Si;1;20251202;161700;77445;77456;77437;77447;693;0
@Si;1;20251202;161800;77446;77495;77430;77495;807;0
@Si;1;20251202;161900;77494;77495;77473;77484;1061;0
@Si;1;20251202;162000;77484;77491;77478;77484;599;0
@Si;1;20251202;162100;77484;77516;77455;77472;1974;0
@Si;1;20251202;162200;77472;77485;77464;77481;1161;0
@Si;1;20251202;162300;77482;77503;77468;77502;768;0
@Si;1;20251202;162400;77498;77506;77496;77506;493;0
@Si;1;20251202;162500;77501;77509;77486;77492;884;0
@Si;1;20251202;162600;77491;77499;77466;77491;1011;0
@Si;1;20251202;162700;77490;77499;77479;77481;588;0
@Si;1;20251202;162800;77481;77495;77473;77495;690;0
@Si;1;20251202;162900;77495;77496;77477;77494;1039;0
@Si;1;20251202;163000;77494;77508;77493;77504;663;0
@Si;1;20251202;163100;77504;77568;77502;77562;1920;0
@Si;1;20251202;163200;77562;77570;77528;77539;1542;0
@Si;1;20251202;163300;77539;77540;77515;77515;597;0
@Si;1;20251202;163400;77515;77557;77511;77546;894;0
@Si;1;20251202;163500;77545;77545;77537;77542;502;0
@Si;1;20251202;163600;77542;77560;77540;77556;503;0
@Si;1;20251202;163700;77557;77574;77556;77561;1067;0
@Si;1;20251202;163800;77561;77570;77503;77520;1857;0
@Si;1;20251202;163900;77520;77534;77515;77533;508;0
@Si;1;20251202;164000;77532;77546;77525;77545;588;0
@Si;1;20251202;164100;77546;77573;77538;77568;503;0
@Si;1;20251202;164200;77572;77576;77569;77573;503;0
@Si;1;20251202;164300;77573;77578;77570;77575;576;0
@Si;1;20251202;164400;77574;77575;77570;77572;1590;0
@Si;1;20251202;164500;77572;77575;77570;77570;3733;0
@Si;1;20251202;164600;77571;77574;77563;77574;1180;0
@Si;1;20251202;164700;77574;77590;77573;77590;2141;0
@Si;1;20251202;164800;77590;77590;77582;77585;509;0
@Si;1;20251202;164900;77585;77587;77575;77587;434;0
@Si;1;20251202;165000;77587;77588;77582;77584;629;0
@Si;1;20251202;165100;77584;77588;77583;77585;374;0
@Si;1;20251202;165200;77585;77618;77584;77617;2953;0
@Si;1;20251202;165300;77614;77617;77587;77592;871;0
@Si;1;20251202;165400;77590;77592;77578;77586;807;0
@Si;1;20251202;165500;77585;77585;77570;77577;2100;0
@Si;1;20251202;165600;77576;77576;77570;77573;1891;0
@Si;1;20251202;165700;77573;77610;77573;77606;969;0
@Si;1;20251202;165800;77607;77610;77600;77601;919;0
@Si;1;20251202;165900;77600;77611;77600;77611;312;0
@Si;1;20251202;170000;77610;77622;77600;77601;939;0
@Si;1;20251202;170100;77601;77607;77594;77594;248;0
@Si;1;20251202;170200;77594;77597;77586;77589;975;0
@Si;1;20251202;170300;77588;77588;77573;77575;612;0
@Si;1;20251202;170400;77575;77587;77574;77580;176;0
@Si;1;20251202;170500;77579;77579;77570;77570;1814;0
@Si;1;20251202;170600;77570;77571;77570;77570;500;0
@Si;1;20251202;170700;77570;77601;77552;77590;2566;0
@Si;1;20251202;170800;77590;77598;77553;77582;1270;0
@Si;1;20251202;170900;77581;77611;77581;77601;769;0
@Si;1;20251202;171000;77603;77662;77601;77620;2027;0
@Si;1;20251202;171100;77620;77624;77615;77615;1034;0
@Si;1;20251202;171200;77615;77616;77590;77590;556;0
@Si;1;20251202;171300;77585;77593;77576;77576;664;0
@Si;1;20251202;171400;77578;77584;77570;77570;717;0
@Si;1;20251202;171500;77570;77571;77540;77551;704;0
@Si;1;20251202;171600;77550;77555;77539;77548;417;0
@Si;1;20251202;171700;77548;77549;77529;77534;194;0
@Si;1;20251202;171800;77532;77540;77526;77535;207;0
@Si;1;20251202;171900;77527;77550;77527;77546;295;0
@Si;1;20251202;172000;77545;77551;77542;77551;117;0
@Si;1;20251202;172100;77554;77558;77550;77550;125;0
@Si;1;20251202;172200;77550;77581;77550;77565;569;0
@Si;1;20251202;172300;77567;77568;77560;77560;628;0
@Si;1;20251202;172400;77560;77560;77552;77552;85;0
@Si;1;20251202;172500;77550;77558;77550;77555;123;0
@Si;1;20251202;172600;77555;77579;77545;77567;609;0
@Si;1;20251202;172700;77570;77573;77544;77545;767;0
@Si;1;20251202;172800;77544;77573;77543;77573;868;0
@Si;1;20251202;172900;77573;77585;77573;77582;377;0
@Si;1;20251202;173000;77581;77586;77573;77580;303;0
@Si;1;20251202;173100;77578;77587;77572;77577;154;0
@Si;1;20251202;173200;77577;77577;77559;77562;587;0
@Si;1;20251202;173300;77562;77579;77557;77577;267;0
@Si;1;20251202;173400;77578;77578;77571;77574;30;0
@Si;1;20251202;173500;77575;77590;77572;77588;268;0
@Si;1;20251202;173600;77588;77588;77574;77574;63;0
@Si;1;20251202;173700;77574;77577;77568;77568;196;0
@Si;1;20251202;173800;77568;77568;77557;77559;351;0
@Si;1;20251202;173900;77559;77560;77550;77550;408;0
@Si;1;20251202;174000;77552;77570;77551;77560;229;0
@Si;1;20251202;174100;77560;77564;77557;77562;225;0
@Si;1;20251202;174200;77563;77569;77517;77517;781;0
@Si;1;20251202;174300;77522;77527;77501;77523;348;0
@Si;1;20251202;174400;77519;77524;77510;77510;763;0
@Si;1;20251202;174500;77510;77527;77510;77522;478;0
@Si;1;20251202;174600;77522;77528;77518;77526;186;0
@Si;1;20251202;174700;77526;77561;77520;77545;705;0
@Si;1;20251202;174800;77542;77560;77542;77560;245;0
@Si;1;20251202;174900;77559;77570;77553;77557;394;0
@Si;1;20251202;175000;77568;77572;77559;77571;180;0
@Si;1;20251202;175100;77571;77584;77568;77569;460;0
@Si;1;20251202;175200;77568;77578;77565;77572;281;0
@Si;1;20251202;175300;77577;77580;77570;77576;193;0
@Si;1;20251202;175400;77576;77612;77567;77612;790;0
@Si;1;20251202;175500;77612;77618;77586;77594;504;0
@Si;1;20251202;175600;77596;77601;77590;77591;368;0
@Si;1;20251202;175700;77592;77612;77592;77612;719;0
@Si;1;20251202;175800;77612;77620;77596;77596;598;0
@Si;1;20251202;175900;77597;77597;77589;77595;226;0
@Si;1;20251202;180000;77595;77697;77595;77667;2542;0
@Si;1;20251202;180100;77666;77672;77620;77624;1006;0
@Si;1;20251202;180200;77623;77644;77619;77632;427;0
@Si;1;20251202;180300;77633;77633;77611;77619;247;0
@Si;1;20251202;180400;77618;77650;77618;77647;492;0
@Si;1;20251202;180500;77648;77655;77619;77621;1105;0
@Si;1;20251202;180600;77621;77636;77620;77636;172;0
@Si;1;20251202;180700;77636;77689;77636;77685;2427;0
@Si;1;20251202;180800;77682;77800;77680;77756;9429;0
@Si;1;20251202;180900;77757;78248;77753;78227;32519;0
@Si;1;20251202;181000;78224;78473;78224;78260;22750;0
@Si;1;20251202;181100;78253;78288;78205;78214;8299;0
@Si;1;20251202;181200;78214;78224;78116;78116;8214;0
@Si;1;20251202;181300;78114;78202;78107;78140;5985;0
@Si;1;20251202;181400;78146;78158;78046;78095;7249;0
@Si;1;20251202;181500;78095;78169;78095;78135;4166;0
@Si;1;20251202;181600;78138;78180;78117;78163;2616;0
@Si;1;20251202;181700;78165;78180;78112;78157;3464;0
@Si;1;20251202;181800;78157;78179;78102;78103;2179;0
@Si;1;20251202;181900;78101;78169;78070;78078;3100;0
@Si;1;20251202;182000;78079;78149;78070;78134;3686;0
@Si;1;20251202;182100;78132;78140;78080;78092;2089;0
@Si;1;20251202;182200;78099;78136;78051;78053;2269;0
@Si;1;20251202;182300;78056;78064;78026;78026;1830;0
@Si;1;20251202;182400;78026;78030;77960;77962;2904;0
@Si;1;20251202;182500;77961;77967;77901;77905;3535;0
@Si;1;20251202;182600;77905;78000;77886;78000;3416;0
@Si;1;20251202;182700;77992;78012;77911;77912;1643;0
@Si;1;20251202;182800;77912;77993;77912;77992;1896;0
@Si;1;20251202;182900;77989;78037;77983;78037;893;0
@Si;1;20251202;183000;78035;78081;78027;78030;2859;0
@Si;1;20251202;183100;78030;78047;78013;78023;1021;0
@Si;1;20251202;183200;78024;78032;77989;78002;1393;0
@Si;1;20251202;183300;77999;78005;77966;77970;1254;0
@Si;1;20251202;183400;77970;78028;77961;77971;1292;0
@Si;1;20251202;183500;77967;77980;77961;77976;816;0
@Si;1;20251202;183600;77976;78008;77976;77988;1004;0
@Si;1;20251202;183700;77989;78012;77975;77977;871;0
@Si;1;20251202;183800;77978;77996;77970;77996;676;0
@Si;1;20251202;183900;77996;78006;77968;77968;502;0
@Si;1;20251202;184000;77968;77979;77961;77976;490;0
@Si;1;20251202;184100;77975;77989;77968;77989;841;0
@Si;1;20251202;184200;77985;78001;77983;77997;764;0
@Si;1;20251202;184300;77998;78003;77989;77991;310;0
@Si;1;20251202;184400;77990;78015;77990;78011;362;0
@Si;1;20251202;184500;78014;78048;78014;78017;704;0
@Si;1;20251202;184600;78015;78024;78000;78000;696;0
@Si;1;20251202;184700;77999;78009;77993;78004;406;0
@Si;1;20251202;184800;77999;78009;77990;77998;623;0
@Si;1;20251202;184900;77998;77999;77974;77999;963;0
@Si;1;20251202;190500;78004;78071;77967;78067;1837;0
@Si;1;20251202;190600;78065;78181;78037;78117;2756;0
@Si;1;20251202;190700;78112;78150;78057;78067;2343;0
@Si;1;20251202;190800;78073;78148;78073;78093;718;0
@Si;1;20251202;190900;78107;78176;78098;78162;1546;0
@Si;1;20251202;191000;78157;78173;78126;78132;716;0
@Si;1;20251202;191100;78133;78133;78072;78074;549;0
@Si;1;20251202;191200;78072;78145;78072;78115;443;0
@Si;1;20251202;191300;78113;78133;78101;78101;276;0
@Si;1;20251202;191400;78100;78124;78100;78110;233;0
@Si;1;20251202;191500;78116;78169;78098;78121;1512;0
@Si;1;20251202;191600;78123;78138;78121;78138;116;0
@Si;1;20251202;191700;78131;78134;78090;78114;381;0
@Si;1;20251202;191800;78108;78138;78108;78121;321;0
@Si;1;20251202;191900;78112;78129;78107;78124;146;0
@Si;1;20251202;192000;78124;78143;78115;78141;308;0
@Si;1;20251202;192100;78142;78145;78136;78141;237;0
@Si;1;20251202;192200;78141;78157;78141;78152;146;0
@Si;1;20251202;192300;78146;78160;78145;78145;78;0
@Si;1;20251202;192400;78147;78150;78110;78118;1720;0
@Si;1;20251202;192500;78118;78147;78110;78132;222;0
@Si;1;20251202;192600;78137;78140;78124;78124;300;0
@Si;1;20251202;192700;78124;78134;78109;78126;772;0
@Si;1;20251202;192800;78133;78139;78126;78138;151;0
@Si;1;20251202;192900;78134;78138;78113;78114;606;0
@Si;1;20251202;193000;78114;78126;78109;78125;390;0
@Si;1;20251202;193100;78125;78138;78125;78138;191;0
@Si;1;20251202;193200;78139;78169;78134;78167;581;0
@Si;1;20251202;193300;78164;78200;78162;78168;2112;0
@Si;1;20251202;193400;78168;78175;78159;78172;215;0
@Si;1;20251202;193500;78161;78161;78134;78134;534;0
